attraction_id,destination_id,attraction_name,category,latitude,longitude,summary,source_url,source_type,rank_within_destination,source_confidence
chhattisgarh--rajnandgaon--explore,chhattisgarh--rajnandgaon,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/chhattisgarh/rajnandgaon/dongargarh,official_link,3,0.7
chhattisgarh--rajnandgaon--explore,chhattisgarh--rajnandgaon,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/chhattisgarh/rajnandgaon/maa-bamleshwari-devi-temple,official_link,4,0.7
dadra-and-nagar-haveli-and-daman-and-diu--daman--moti-daman-fort,dadra-and-nagar-haveli-and-daman-and-diu--daman,Moti Daman Fort,fort,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/daman/fort-of-moti-daman,official_link,1,0.7
dadra-and-nagar-haveli-and-daman-and-diu--daman--fort-of-st-jerome,dadra-and-nagar-haveli-and-daman-and-diu--daman,Fort of St. Jerome,fort,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/daman/fort-of-st-jerome,official_link,2,0.7
dadra-and-nagar-haveli-and-daman-and-diu--daman--church-of-our-lady-of-the-sea,dadra-and-nagar-haveli-and-daman-and-diu--daman,Church of Our Lady of the Sea,church,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/daman/church-of-our-lady-of-the-sea,official_link,3,0.7
dadra-and-nagar-haveli-and-daman-and-diu--daman--church-of-bom-jesus,dadra-and-nagar-haveli-and-daman-and-diu--daman,Church of Bom Jesus,church,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/daman/church-of-bom-jesus,official_link,4,0.7
dadra-and-nagar-haveli-and-daman-and-diu--daman--dominican-monastery,dadra-and-nagar-haveli-and-daman-and-diu--daman,Dominican Monastery,monastery,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/daman/dominican-monastery,official_link,5,0.7
dadra-and-nagar-haveli-and-daman-and-diu--daman--baps-swaminarayan-temple,dadra-and-nagar-haveli-and-daman-and-diu--daman,BAPS Swaminarayan Temple,temple,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/daman/swami-narayan-temple,official_link,6,0.7
dadra-and-nagar-haveli-and-daman-and-diu--daman--somanath-mahadev-temple,dadra-and-nagar-haveli-and-daman-and-diu--daman,Somanath Mahadev Temple,temple,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/daman/shree-somnath-mahadev-temple,official_link,7,0.7
dadra-and-nagar-haveli-and-daman-and-diu--daman--explore,dadra-and-nagar-haveli-and-daman-and-diu--daman,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/daman/sai-baba-temple,official_link,8,0.7
dadra-and-nagar-haveli-and-daman-and-diu--daman--explore,dadra-and-nagar-haveli-and-daman-and-diu--daman,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/daman/satmalia-wildlife-sanctuary,official_link,9,0.7
dadra-and-nagar-haveli-and-daman-and-diu--daman--explore,dadra-and-nagar-haveli-and-daman-and-diu--daman,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/daman/jampore-beach,official_link,10,0.7
dadra-and-nagar-haveli-and-daman-and-diu--diu--explore,dadra-and-nagar-haveli-and-daman-and-diu--diu,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/diu/naida-caves,official_link,1,0.7
dadra-and-nagar-haveli-and-daman-and-diu--diu--explore,dadra-and-nagar-haveli-and-daman-and-diu--diu,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/diu/chakratirth-beach,official_link,2,0.7
dadra-and-nagar-haveli-and-daman-and-diu--diu--explore,dadra-and-nagar-haveli-and-daman-and-diu--diu,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/diu/st-thomas-church,official_link,3,0.7
dadra-and-nagar-haveli-and-daman-and-diu--diu--explore,dadra-and-nagar-haveli-and-daman-and-diu--diu,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/dadra-and-nagar-haveli-and-daman-and-diu/diu/zampa-gateway,official_link,4,0.7
